record,window,rhythm,beat,rr
06426,290,AF,1,0.668
06426,290,AF,2,0.52
06426,290,AF,3,0.564
06426,290,AF,4,0.708
06426,290,AF,5,0.752
06426,290,AF,6,0.704
06426,290,AF,7,0.704
06426,290,AF,8,0.576
06426,290,AF,9,1.28
06426,290,AF,10,0.6
06426,290,AF,11,0.88
06426,290,AF,12,0.516
06426,290,AF,13,0.612
06426,290,AF,14,0.708
06426,290,AF,15,0.548
06426,290,AF,16,0.856
06426,290,AF,17,0.624
06426,290,AF,18,0.564
06426,290,AF,19,0.584
06426,290,AF,20,0.788
06426,290,AF,21,0.824
06426,290,AF,22,0.524
06426,290,AF,23,0.468
06426,290,AF,24,0.536
06426,290,AF,25,0.512
06426,290,AF,26,0.652
06426,290,AF,27,0.544
06426,290,AF,28,0.62
06426,290,AF,29,0.5
06426,291,AF,0,0.488
06426,291,AF,1,0.816
06426,291,AF,2,0.736
06426,291,AF,3,1.012
06426,291,AF,4,0.532
06426,291,AF,5,0.716
06426,291,AF,6,0.748
06426,291,AF,7,0.916
06426,291,AF,8,0.652
06426,291,AF,9,1.02
06426,291,AF,10,1.312
06426,291,AF,11,0.656
06426,291,AF,12,0.832
06426,291,AF,13,0.732
06426,291,AF,14,0.608
06426,291,AF,15,0.568
06426,291,AF,16,0.548
06426,291,AF,17,0.512
06426,291,AF,18,0.492
06426,291,AF,19,0.84
06426,291,AF,20,0.564
06426,291,AF,21,0.532
06426,291,AF,22,0.736
06426,291,AF,23,0.924
06426,291,AF,24,0.708
06426,291,AF,25,0.728
06426,291,AF,26,0.532
06426,291,AF,27,0.492
06426,291,AF,28,0.92
06426,291,AF,29,0.796
06426,292,AF,0,0.88
06426,292,AF,1,0.524
06426,292,AF,2,0.536
06426,292,AF,3,0.856
06426,292,AF,4,0.672
06426,292,AF,5,0.652
06426,292,AF,6,0.672
06426,292,AF,7,0.496
06426,292,AF,8,1.056
06426,292,AF,9,0.576
06426,292,AF,10,0.748
06426,292,AF,11,0.492
06426,292,AF,12,0.676
06426,292,AF,13,0.5
06426,292,AF,14,0.852
06426,292,AF,15,0.652
06426,292,AF,16,0.832
06426,292,AF,17,0.516
06426,292,AF,18,0.996
06426,292,AF,19,0.844
06426,292,AF,20,0.856
06426,292,AF,21,0.712
06426,292,AF,22,0.584
06426,292,AF,23,0.572
06426,292,AF,24,0.84
06426,292,AF,25,0.784
06426,292,AF,26,0.964
06426,292,AF,27,0.8
06426,292,AF,28,0.912
06426,292,AF,29,0.532
06426,293,AF,0,1.164
06426,293,AF,1,0.56
06426,293,AF,2,0.492
06426,293,AF,3,0.832
06426,293,AF,4,0.788
06426,293,AF,5,0.684
06426,293,AF,6,0.88
06426,293,AF,7,0.712
06426,293,AF,8,0.612
06426,293,AF,9,0.652
06426,293,AF,10,0.668
06426,293,AF,11,0.88
06426,293,AF,12,0.56
06426,293,AF,13,0.512
06426,293,AF,14,0.884
06426,293,AF,15,0.668
06426,293,AF,16,0.656
06426,293,AF,17,1.056
06426,293,AF,18,0.904
06426,293,AF,19,0.808
06426,293,AF,20,0.612
06426,293,AF,21,0.768
06426,293,AF,22,0.916
06426,293,AF,23,0.604
06426,293,AF,24,0.92
06426,293,AF,25,0.536
06426,293,AF,26,0.744
06426,293,AF,27,0.512
06426,293,AF,28,0.532
06426,293,AF,29,0.664
06426,294,AF,0,0.7
06426,294,AF,1,0.66
06426,294,AF,2,0.536
06426,294,AF,3,0.852
06426,294,AF,4,0.788
06426,294,AF,5,0.74
06426,294,AF,6,0.764
06426,294,AF,7,0.496
06426,294,AF,8,0.472
06426,294,AF,9,0.724
06426,294,AF,10,0.744
06426,294,AF,11,0.58
06426,294,AF,12,0.768
06426,294,AF,13,0.696
06426,294,AF,14,0.86
06426,294,AF,15,0.96
06426,294,AF,16,0.532
06426,294,AF,17,0.74
06426,294,AF,18,0.528
06426,294,AF,19,0.52
06426,294,AF,20,0.924
06426,294,AF,21,0.544
06426,294,AF,22,0.58
06426,294,AF,23,0.652
06426,294,AF,24,0.764
06426,294,AF,25,0.668
06426,294,AF,26,0.872
06426,294,AF,27,0.744
06426,294,AF,28,1.052
06426,294,AF,29,0.528
06426,295,AF,0,0.524
06426,295,AF,1,1.248
06426,295,AF,2,0.852
06426,295,AF,3,0.736
06426,295,AF,4,0.896
06426,295,AF,5,0.76
06426,295,AF,6,0.776
06426,295,AF,7,0.828
06426,295,AF,8,1.068
06426,295,AF,9,0.524
06426,295,AF,10,0.74
06426,295,AF,11,0.76
06426,295,AF,12,0.572
06426,295,AF,13,0.684
06426,295,AF,14,0.512
06426,295,AF,15,0.78
06426,295,AF,16,0.524
06426,295,AF,17,0.684
06426,295,AF,18,0.648
06426,295,AF,19,0.884
06426,295,AF,20,0.824
06426,295,AF,21,0.524
06426,295,AF,22,0.572
06426,295,AF,23,0.852
06426,295,AF,24,0.78
06426,295,AF,25,0.824
06426,295,AF,26,0.86
06426,295,AF,27,0.668
06426,295,AF,28,0.62
06426,295,AF,29,0.98
06426,296,AF,0,0.5
06426,296,AF,1,0.648
06426,296,AF,2,0.512
06426,296,AF,3,0.616
06426,296,AF,4,0.62
06426,296,AF,5,0.488
06426,296,AF,6,0.472
06426,296,AF,7,0.768
06426,296,AF,8,0.652
06426,296,AF,9,0.944
06426,296,AF,10,0.636
06426,296,AF,11,0.472
06426,296,AF,12,0.516
06426,296,AF,13,0.788
06426,296,AF,14,0.724
06426,296,AF,15,0.528
06426,296,AF,16,0.616
06426,296,AF,17,0.76
06426,296,AF,18,0.556
06426,296,AF,19,0.572
06426,296,AF,20,0.556
06426,296,AF,21,0.7
06426,296,AF,22,0.508
06426,296,AF,23,0.896
06426,296,AF,24,0.524
06426,296,AF,25,0.728
06426,296,AF,26,0.592
06426,296,AF,27,0.656
06426,296,AF,28,0.672
06426,296,AF,29,0.52
06426,297,AF,0,0.712
06426,297,AF,1,0.552
06426,297,AF,2,0.62
06426,297,AF,3,0.648
06426,297,AF,4,0.664
06426,297,AF,5,0.992
06426,297,AF,6,0.632
06426,297,AF,7,0.488
06426,297,AF,8,0.684
06426,297,AF,9,0.912
06426,297,AF,10,1.02
06426,297,AF,11,0.508
06426,297,AF,12,0.536
06426,297,AF,13,0.524
06426,297,AF,14,0.496
06426,297,AF,15,0.54
06426,297,AF,16,0.78
06426,297,AF,17,0.808
06426,297,AF,18,0.516
06426,297,AF,19,0.884
06426,297,AF,20,0.544
06426,297,AF,21,0.856
06426,297,AF,22,0.852
06426,297,AF,23,0.844
06426,297,AF,24,0.7
06426,297,AF,25,0.548
06426,297,AF,26,0.804
06426,297,AF,27,0.672
06426,297,AF,28,0.796
06426,297,AF,29,0.752
06426,298,AF,0,0.544
06426,298,AF,1,0.688
06426,298,AF,2,0.66
06426,298,AF,3,0.532
06426,298,AF,4,0.496
06426,298,AF,5,0.584
06426,298,AF,6,0.484
06426,298,AF,7,0.772
06426,298,AF,8,0.58
06426,298,AF,9,1.012
06426,298,AF,10,0.796
06426,298,AF,11,1.088
06426,298,AF,12,0.852
06426,298,AF,13,0.532
06426,298,AF,14,0.6
06426,298,AF,15,0.752
06426,298,AF,16,0.476
06426,298,AF,17,0.752
06426,298,AF,18,0.892
06426,298,AF,19,0.584
06426,298,AF,20,0.512
06426,298,AF,21,0.496
06426,298,AF,22,0.592
06426,298,AF,23,0.468
06426,298,AF,24,0.496
06426,298,AF,25,0.484
06426,298,AF,26,0.788
06426,298,AF,27,0.78
06426,298,AF,28,0.824
06426,298,AF,29,0.68
06426,299,AF,0,0.568
06426,299,AF,1,0.524
06426,299,AF,2,0.976
06426,299,AF,3,0.76
06426,299,AF,4,0.816
06426,299,AF,5,0.54
06426,299,AF,6,0.532
06426,299,AF,7,0.488
06426,299,AF,8,0.664
06426,299,AF,9,0.632
06426,299,AF,10,0.656
06426,299,AF,11,0.628
06426,299,AF,12,0.504
06426,299,AF,13,0.476
06426,299,AF,14,0.728
06426,299,AF,15,0.76
06426,299,AF,16,1.104
06426,299,AF,17,0.56
06426,299,AF,18,0.828
06426,299,AF,19,0.548
06426,299,AF,20,0.88
06426,299,AF,21,0.576
06426,299,AF,22,0.5
06426,299,AF,23,0.688
06426,299,AF,24,0.844
06426,299,AF,25,0.564
06426,299,AF,26,0.484
06426,299,AF,27,0.696
06426,299,AF,28,0.612
06426,299,AF,29,0.528
06426,300,Normal,0,0.84
06426,300,Normal,1,0.836
06426,300,Normal,2,0.644
06426,300,Normal,3,0.988
06426,300,Normal,4,0.792
06426,300,Normal,5,0.832
06426,300,Normal,6,0.844
06426,300,Normal,7,0.832
06426,300,Normal,8,0.824
06426,300,Normal,9,0.804
06426,300,Normal,10,0.804
06426,300,Normal,11,0.84
06426,300,Normal,12,0.836
06426,300,Normal,13,0.792
06426,300,Normal,14,0.804
06426,300,Normal,15,0.816
06426,300,Normal,16,0.828
06426,300,Normal,17,0.84
06426,300,Normal,18,0.808
06426,300,Normal,19,0.8
06426,300,Normal,20,0.808
06426,300,Normal,21,0.832
06426,300,Normal,22,0.808
06426,300,Normal,23,0.804
06426,300,Normal,24,0.8
06426,300,Normal,25,0.796
06426,300,Normal,26,0.824
06426,300,Normal,27,0.816
06426,300,Normal,28,0.796
06426,300,Normal,29,0.792
06426,301,Normal,0,0.808
06426,301,Normal,1,0.832
06426,301,Normal,2,0.828
06426,301,Normal,3,0.796
06426,301,Normal,4,0.8
06426,301,Normal,5,0.824
06426,301,Normal,6,0.828
06426,301,Normal,7,0.84
06426,301,Normal,8,0.812
06426,301,Normal,9,0.824
06426,301,Normal,10,0.844
06426,301,Normal,11,0.884
06426,301,Normal,12,0.88
06426,301,Normal,13,0.824
06426,301,Normal,14,0.84
06426,301,Normal,15,0.876
06426,301,Normal,16,0.864
06426,301,Normal,17,0.9
06426,301,Normal,18,0.872
06426,301,Normal,19,0.844
06426,301,Normal,20,0.86
06426,301,Normal,21,0.888
06426,301,Normal,22,0.864
06426,301,Normal,23,0.876
06426,301,Normal,24,0.896
06426,301,Normal,25,0.912
06426,301,Normal,26,0.884
06426,301,Normal,27,0.876
06426,301,Normal,28,0.856
06426,301,Normal,29,0.88
06426,302,Normal,0,0.896
06426,302,Normal,1,0.836
06426,302,Normal,2,0.828
06426,302,Normal,3,0.832
06426,302,Normal,4,0.864
06426,302,Normal,5,0.848
06426,302,Normal,6,0.82
06426,302,Normal,7,0.836
06426,302,Normal,8,0.824
06426,302,Normal,9,0.868
06426,302,Normal,10,0.848
06426,302,Normal,11,0.792
06426,302,Normal,12,0.812
06426,302,Normal,13,0.756
06426,302,Normal,14,0.888
06426,302,Normal,15,0.82
06426,302,Normal,16,0.776
06426,302,Normal,17,0.804
06426,302,Normal,18,0.812
06426,302,Normal,19,0.82
06426,302,Normal,20,0.82
06426,302,Normal,21,0.768
06426,302,Normal,22,0.788
06426,302,Normal,23,0.748
06426,302,Normal,24,0.808
06426,302,Normal,25,0.788
06426,302,Normal,26,0.728
06426,302,Normal,27,0.78
06426,302,Normal,28,0.78
06426,302,Normal,29,0.812
06426,303,AF,0,0.76
06426,303,AF,1,0.476
06426,303,AF,2,0.46
06426,303,AF,3,0.524
06426,303,AF,4,0.752
06426,303,AF,5,0.592
06426,303,AF,6,0.796
06426,303,AF,7,0.636
06426,303,AF,8,0.452
06426,303,AF,9,0.54
06426,303,AF,10,0.86
06426,303,AF,11,0.544
06426,303,AF,12,0.7
06426,303,AF,13,0.516
06426,303,AF,14,0.46
06426,303,AF,15,0.52
06426,303,AF,16,0.912
06426,303,AF,17,0.62
06426,303,AF,18,0.504
06426,303,AF,19,0.856
06426,303,AF,20,0.784
06426,303,AF,21,0.444
06426,303,AF,22,0.628
06426,303,AF,23,0.524
06426,303,AF,24,0.572
06426,303,AF,25,0.644
06426,303,AF,26,0.472
06426,303,AF,27,0.664
06426,303,AF,28,0.428
06426,303,AF,29,0.5
06426,304,AF,0,0.512
06426,304,AF,1,0.716
06426,304,AF,2,0.436
06426,304,AF,3,0.652
06426,304,AF,4,0.464
06426,304,AF,5,0.48
06426,304,AF,6,0.448
06426,304,AF,7,0.744
06426,304,AF,8,0.76
06426,304,AF,9,0.54
06426,304,AF,10,0.62
06426,304,AF,11,0.78
06426,304,AF,12,0.464
06426,304,AF,13,0.504
06426,304,AF,14,0.736
06426,304,AF,15,0.464
06426,304,AF,16,0.452
06426,304,AF,17,0.64
06426,304,AF,18,0.6
06426,304,AF,19,0.496
06426,304,AF,20,0.412
06426,304,AF,21,0.412
06426,304,AF,22,0.524
06426,304,AF,23,0.748
06426,304,AF,24,0.62
06426,304,AF,25,0.472
06426,304,AF,26,0.468
06426,304,AF,27,0.44
06426,304,AF,28,0.492
06426,304,AF,29,0.54
06426,305,AF,0,0.52
06426,305,AF,1,0.46
06426,305,AF,2,0.516
06426,305,AF,3,0.612
06426,305,AF,4,0.548
06426,305,AF,5,0.696
06426,305,AF,6,0.736
06426,305,AF,7,0.672
06426,305,AF,8,0.716
06426,305,AF,9,0.72
06426,305,AF,10,0.784
06426,305,AF,11,0.7
06426,305,AF,12,0.64
06426,305,AF,13,0.648
06426,305,AF,14,0.624
06426,305,AF,15,0.672
06426,305,AF,16,0.744
06426,305,AF,17,0.684
06426,305,AF,18,0.54
06426,305,AF,19,0.48
06426,305,AF,20,0.708
06426,305,AF,21,0.596
06426,305,AF,22,0.544
06426,305,AF,23,0.52
06426,305,AF,24,0.492
06426,305,AF,25,0.464
06426,305,AF,26,0.572
06426,305,AF,27,0.508
06426,305,AF,28,0.46
06426,305,AF,29,0.44
06426,306,AF,0,0.62
06426,306,AF,1,0.772
06426,306,AF,2,0.48
06426,306,AF,3,0.444
06426,306,AF,4,0.532
06426,306,AF,5,0.588
06426,306,AF,6,0.5
06426,306,AF,7,0.796
06426,306,AF,8,0.572
06426,306,AF,9,0.544
06426,306,AF,10,0.496
06426,306,AF,11,0.456
06426,306,AF,12,0.456
06426,306,AF,13,0.532
06426,306,AF,14,0.696
06426,306,AF,15,0.464
06426,306,AF,16,0.444
06426,306,AF,17,0.656
06426,306,AF,18,0.804
06426,306,AF,19,0.812
06426,306,AF,20,0.528
06426,306,AF,21,0.48
06426,306,AF,22,0.476
06426,306,AF,23,0.492
06426,306,AF,24,0.672
06426,306,AF,25,0.592
06426,306,AF,26,0.492
06426,306,AF,27,0.72
06426,306,AF,28,0.596
06426,306,AF,29,0.456
06426,307,AF,0,1.12
06426,307,AF,1,0.504
06426,307,AF,2,0.484
06426,307,AF,3,0.472
06426,307,AF,4,0.448
06426,307,AF,5,0.508
06426,307,AF,6,0.672
06426,307,AF,7,0.464
06426,307,AF,8,0.508
06426,307,AF,9,0.476
06426,307,AF,10,0.464
06426,307,AF,11,0.624
06426,307,AF,12,0.688
06426,307,AF,13,0.516
06426,307,AF,14,0.468
06426,307,AF,15,0.676
06426,307,AF,16,0.512
06426,307,AF,17,0.432
06426,307,AF,18,0.692
06426,307,AF,19,0.508
06426,307,AF,20,0.688
06426,307,AF,21,0.768
06426,307,AF,22,0.684
06426,307,AF,23,0.496
06426,307,AF,24,0.448
06426,307,AF,25,0.496
06426,307,AF,26,0.532
06426,307,AF,27,0.62
06426,307,AF,28,0.836
06426,307,AF,29,0.656
06426,308,AF,0,0.592
06426,308,AF,1,0.572
06426,308,AF,2,0.444
06426,308,AF,3,0.424
06426,308,AF,4,0.556
06426,308,AF,5,0.756
06426,308,AF,6,0.496
06426,308,AF,7,0.488
06426,308,AF,8,0.416
06426,308,AF,9,0.5
06426,308,AF,10,0.488
06426,308,AF,11,0.768
06426,308,AF,12,0.472
06426,308,AF,13,0.428
06426,308,AF,14,0.768
06426,308,AF,15,0.504
06426,308,AF,16,0.52
06426,308,AF,17,0.684
06426,308,AF,18,0.44
06426,308,AF,19,0.668
06426,308,AF,20,0.448
06426,308,AF,21,0.416
06426,308,AF,22,0.432
06426,308,AF,23,0.728
06426,308,AF,24,0.492
06426,308,AF,25,0.544
06426,308,AF,26,0.44
06426,308,AF,27,0.412
06426,308,AF,28,0.56
06426,308,AF,29,0.644
06426,309,AF,0,0.64
06426,309,AF,1,0.432
06426,309,AF,2,0.608
06426,309,AF,3,0.656
06426,309,AF,4,0.444
06426,309,AF,5,0.428
06426,309,AF,6,0.428
06426,309,AF,7,0.636
06426,309,AF,8,0.748
06426,309,AF,9,0.68
06426,309,AF,10,0.488
06426,309,AF,11,0.432
06426,309,AF,12,0.444
06426,309,AF,13,0.44
06426,309,AF,14,0.568
06426,309,AF,15,0.8
06426,309,AF,16,0.712
06426,309,AF,17,0.488
06426,309,AF,18,0.444
06426,309,AF,19,0.604
06426,309,AF,20,0.472
06426,309,AF,21,0.672
06426,309,AF,22,0.496
06426,309,AF,23,0.448
06426,309,AF,24,0.456
06426,309,AF,25,0.5
06426,309,AF,26,0.804
06426,309,AF,27,0.508
06426,309,AF,28,0.516
06426,309,AF,29,0.68
06426,310,AF,0,0.6
06426,310,AF,1,0.584
06426,310,AF,2,0.484
06426,310,AF,3,0.48
06426,310,AF,4,0.444
06426,310,AF,5,0.44
06426,310,AF,6,0.38
06426,310,AF,7,0.524
06426,310,AF,8,0.448
06426,310,AF,9,0.636
06426,310,AF,10,0.688
06426,310,AF,11,0.504
06426,310,AF,12,0.624
06426,310,AF,13,0.688
06426,310,AF,14,0.54
06426,310,AF,15,0.64
06426,310,AF,16,0.576
06426,310,AF,17,0.596
06426,310,AF,18,0.66
06426,310,AF,19,0.424
06426,310,AF,20,0.5
06426,310,AF,21,0.488
06426,310,AF,22,0.78
06426,310,AF,23,0.536
06426,310,AF,24,0.508
06426,310,AF,25,0.628
06426,310,AF,26,0.464
06426,310,AF,27,0.548
06426,310,AF,28,0.544
06426,310,AF,29,0.664
06426,311,AF,0,0.504
06426,311,AF,1,0.604
06426,311,AF,2,0.608
06426,311,AF,3,0.468
06426,311,AF,4,0.436
06426,311,AF,5,0.4
06426,311,AF,6,0.796
06426,311,AF,7,0.484
06426,311,AF,8,0.416
06426,311,AF,9,0.52
06426,311,AF,10,0.636
06426,311,AF,11,0.632
06426,311,AF,12,0.476
06426,311,AF,13,0.492
06426,311,AF,14,0.776
06426,311,AF,15,0.584
06426,311,AF,16,0.472
06426,311,AF,17,0.472
06426,311,AF,18,0.604
06426,311,AF,19,0.816
06426,311,AF,20,0.548
06426,311,AF,21,0.732
06426,311,AF,22,0.568
06426,311,AF,23,0.568
06426,311,AF,24,0.572
06426,311,AF,25,0.464
06426,311,AF,26,0.624
06426,311,AF,27,0.512
06426,311,AF,28,0.772
06426,311,AF,29,0.476
06426,312,AF,0,0.58
06426,312,AF,1,0.536
06426,312,AF,2,0.512
06426,312,AF,3,0.764
06426,312,AF,4,0.664
06426,312,AF,5,0.576
06426,312,AF,6,0.808
06426,312,AF,7,0.64
06426,312,AF,8,0.604
06426,312,AF,9,0.636
06426,312,AF,10,0.464
06426,312,AF,11,0.524
06426,312,AF,12,0.544
06426,312,AF,13,0.664
06426,312,AF,14,0.608
06426,312,AF,15,0.584
06426,312,AF,16,0.476
06426,312,AF,17,0.716
06426,312,AF,18,0.528
06426,312,AF,19,0.492
06426,312,AF,20,0.46
06426,312,AF,21,0.456
06426,312,AF,22,0.524
06426,312,AF,23,0.496
06426,312,AF,24,0.632
06426,312,AF,25,0.536
06426,312,AF,26,0.488
06426,312,AF,27,0.488
06426,312,AF,28,0.464
06426,312,AF,29,0.436
06426,313,AF,0,0.536
06426,313,AF,1,0.5
06426,313,AF,2,0.468
06426,313,AF,3,0.748
06426,313,AF,4,0.7
06426,313,AF,5,0.596
06426,313,AF,6,0.64
06426,313,AF,7,0.484
06426,313,AF,8,0.84
06426,313,AF,9,0.488
06426,313,AF,10,0.628
06426,313,AF,11,0.568
06426,313,AF,12,0.584
06426,313,AF,13,0.576
06426,313,AF,14,0.484
06426,313,AF,15,0.74
06426,313,AF,16,0.78
06426,313,AF,17,0.528
06426,313,AF,18,0.48
06426,313,AF,19,0.428
06426,313,AF,20,0.6
06426,313,AF,21,0.616
06426,313,AF,22,0.584
06426,313,AF,23,0.568
06426,313,AF,24,0.744
06426,313,AF,25,0.512
06426,313,AF,26,0.48
06426,313,AF,27,0.776
06426,313,AF,28,0.5
06426,313,AF,29,0.648
06426,314,AF,0,0.46
06426,314,AF,1,0.44
06426,314,AF,2,0.464
06426,314,AF,3,0.68
06426,314,AF,4,0.52
06426,314,AF,5,0.656
06426,314,AF,6,0.484
06426,314,AF,7,0.424
06426,314,AF,8,0.724
06426,314,AF,9,0.616
06426,314,AF,10,0.792
06426,314,AF,11,0.608
06426,314,AF,12,0.616
06426,314,AF,13,0.568
06426,314,AF,14,0.472
06426,314,AF,15,0.932
06426,314,AF,16,0.492
06426,314,AF,17,0.44
06426,314,AF,18,0.464
06426,314,AF,19,0.72
06426,314,AF,20,0.444
06426,314,AF,21,0.412
06426,314,AF,22,0.484
06426,314,AF,23,0.564
06426,314,AF,24,0.456
06426,314,AF,25,0.744
06426,314,AF,26,0.552
06426,314,AF,27,0.444
06426,314,AF,28,0.512
06426,314,AF,29,0.472
06426,315,AF,0,0.428
06426,315,AF,1,0.736
06426,315,AF,2,0.768
06426,315,AF,3,0.776
06426,315,AF,4,0.616
06426,315,AF,5,0.776
06426,315,AF,6,0.568
06426,315,AF,7,0.432
06426,315,AF,8,0.8
06426,315,AF,9,0.812
06426,315,AF,10,0.472
06426,315,AF,11,0.62
06426,315,AF,12,0.552
06426,315,AF,13,0.456
06426,315,AF,14,0.708
06426,315,AF,15,0.62
06426,315,AF,16,0.64
06426,315,AF,17,0.46
06426,315,AF,18,0.44
06426,315,AF,19,0.688
06426,315,AF,20,0.636
06426,315,AF,21,0.76
06426,315,AF,22,0.464
06426,315,AF,23,0.86
06426,315,AF,24,0.48
06426,315,AF,25,0.816
06426,315,AF,26,0.728
06426,315,AF,27,0.704
06426,315,AF,28,0.468
06426,315,AF,29,0.452
06426,316,AF,0,0.456
06426,316,AF,1,0.448
06426,316,AF,2,0.9
06426,316,AF,3,0.512
06426,316,AF,4,0.536
06426,316,AF,5,0.632
06426,316,AF,6,0.464
06426,316,AF,7,0.436
06426,316,AF,8,0.712
06426,316,AF,9,0.476
06426,316,AF,10,0.552
06426,316,AF,11,0.54
06426,316,AF,12,0.456
06426,316,AF,13,0.456
06426,316,AF,14,0.416
06426,316,AF,15,0.588
06426,316,AF,16,0.488
06426,316,AF,17,0.704
06426,316,AF,18,0.728
06426,316,AF,19,0.732
06426,316,AF,20,0.492
06426,316,AF,21,0.488
06426,316,AF,22,0.612
06426,316,AF,23,0.66
06426,316,AF,24,0.68
06426,316,AF,25,0.804
06426,316,AF,26,0.68
06426,316,AF,27,0.44
06426,316,AF,28,0.648
06426,316,AF,29,0.484
06426,317,AF,0,0.56
06426,317,AF,1,0.484
06426,317,AF,2,0.496
06426,317,AF,3,0.6
06426,317,AF,4,0.464
06426,317,AF,5,0.696
06426,317,AF,6,0.616
06426,317,AF,7,0.72
06426,317,AF,8,0.512
06426,317,AF,9,0.484
06426,317,AF,10,0.572
06426,317,AF,11,0.552
06426,317,AF,12,0.476
06426,317,AF,13,0.472
06426,317,AF,14,0.58
06426,317,AF,15,0.44
06426,317,AF,16,0.492
06426,317,AF,17,0.672
06426,317,AF,18,0.672
06426,317,AF,19,0.604
06426,317,AF,20,0.596
06426,317,AF,21,0.824
06426,317,AF,22,0.712
06426,317,AF,23,0.508
06426,317,AF,24,0.448
06426,317,AF,25,0.852
06426,317,AF,26,0.496
06426,317,AF,27,0.512
06426,317,AF,28,0.964
06426,317,AF,29,0.468
06426,318,AF,0,0.568
06426,318,AF,1,0.72
06426,318,AF,2,0.488
06426,318,AF,3,0.416
06426,318,AF,4,0.696
06426,318,AF,5,0.564
06426,318,AF,6,0.484
06426,318,AF,7,0.456
06426,318,AF,8,0.64
06426,318,AF,9,0.536
06426,318,AF,10,0.608
06426,318,AF,11,0.764
06426,318,AF,12,0.632
06426,318,AF,13,0.636
06426,318,AF,14,0.456
06426,318,AF,15,0.476
06426,318,AF,16,0.668
06426,318,AF,17,0.588
06426,318,AF,18,0.488
06426,318,AF,19,0.448
06426,318,AF,20,0.468
06426,318,AF,21,0.6
06426,318,AF,22,0.468
06426,318,AF,23,0.464
06426,318,AF,24,0.468
06426,318,AF,25,0.52
06426,318,AF,26,0.716
06426,318,AF,27,0.72
06426,318,AF,28,0.504
06426,318,AF,29,0.492
06426,319,AF,0,0.432
06426,319,AF,1,0.424
06426,319,AF,2,0.596
06426,319,AF,3,0.472
06426,319,AF,4,0.424
06426,319,AF,5,0.416
06426,319,AF,6,0.936
06426,319,AF,7,0.58
06426,319,AF,8,0.852
06426,319,AF,9,0.504
06426,319,AF,10,0.616
06426,319,AF,11,0.86
06426,319,AF,12,0.536
06426,319,AF,13,0.432
06426,319,AF,14,0.5
06426,319,AF,15,0.772
06426,319,AF,16,0.536
06426,319,AF,17,0.584
06426,319,AF,18,0.452
06426,319,AF,19,0.48
06426,319,AF,20,0.452
06426,319,AF,21,0.556
06426,319,AF,22,0.412
06426,319,AF,23,0.78
06426,319,AF,24,0.756
06426,319,AF,25,0.552
06426,319,AF,26,0.496
06426,319,AF,27,0.48
06426,319,AF,28,0.484
06426,319,AF,29,0.616
06426,320,AF,0,0.748
06426,320,AF,1,0.484
06426,320,AF,2,0.504
06426,320,AF,3,0.548
06426,320,AF,4,0.58
06426,320,AF,5,0.668
06426,320,AF,6,0.7
06426,320,AF,7,0.716
06426,320,AF,8,0.744
06426,320,AF,9,0.72
06426,320,AF,10,0.476
06426,320,AF,11,0.688
06426,320,AF,12,0.748
06426,320,AF,13,0.476
06426,320,AF,14,0.724
06426,320,AF,15,0.516
06426,320,AF,16,0.632
06426,320,AF,17,0.66
06426,320,AF,18,0.448
06426,320,AF,19,0.8
06426,320,AF,20,0.508
06426,320,AF,21,0.476
06426,320,AF,22,0.492
06426,320,AF,23,0.488
06426,320,AF,24,0.556
06426,320,AF,25,0.464
06426,320,AF,26,0.704
06426,320,AF,27,0.724
06426,320,AF,28,0.472
06426,320,AF,29,0.452
06426,321,AF,0,0.512
06426,321,AF,1,0.58
06426,321,AF,2,0.528
06426,321,AF,3,0.572
06426,321,AF,4,0.636
06426,321,AF,5,0.492
06426,321,AF,6,0.424
06426,321,AF,7,0.592
06426,321,AF,8,0.636
06426,321,AF,9,0.48
06426,321,AF,10,0.54
06426,321,AF,11,0.668
06426,321,AF,12,0.472
06426,321,AF,13,0.444
06426,321,AF,14,0.576
06426,321,AF,15,0.748
06426,321,AF,16,0.516
06426,321,AF,17,0.624
06426,321,AF,18,0.716
06426,321,AF,19,0.64
06426,321,AF,20,0.436
06426,321,AF,21,0.644
06426,321,AF,22,0.436
06426,321,AF,23,0.564
06426,321,AF,24,0.452
06426,321,AF,25,0.56
06426,321,AF,26,0.792
06426,321,AF,27,0.568
06426,321,AF,28,0.616
06426,321,AF,29,0.7
06426,322,AF,0,0.84
06426,322,AF,1,0.792
06426,322,AF,2,0.624
06426,322,AF,3,0.472
06426,322,AF,4,0.472
06426,322,AF,5,0.464
06426,322,AF,6,0.492
06426,322,AF,7,0.52
06426,322,AF,8,0.52
06426,322,AF,9,0.544
06426,322,AF,10,0.732
06426,322,AF,11,0.78
06426,322,AF,12,0.508
06426,322,AF,13,0.516
06426,322,AF,14,0.76
06426,322,AF,15,0.5
06426,322,AF,16,0.68
06426,322,AF,17,0.612
06426,322,AF,18,0.788
06426,322,AF,19,0.792
06426,322,AF,20,0.72
06426,322,AF,21,0.76
06426,322,AF,22,0.46
06426,322,AF,23,0.688
06426,322,AF,24,0.44
06426,322,AF,25,0.672
06426,322,AF,26,0.596
06426,322,AF,27,0.564
06426,322,AF,28,0.74
06426,322,AF,29,0.732
06426,323,AF,0,0.548
06426,323,AF,1,0.696
06426,323,AF,2,0.636
